target_end_date,value,output_type_id,horizon,output_type,model_id,reference_date,location,target
2025-08-30,17.939357,0.95,0,quantile,EpiAutoGP,2025-08-30,38,wk inc covid hosp
2025-09-06,19.758673,0.95,1,quantile,EpiAutoGP,2025-08-30,38,wk inc covid hosp
2025-09-13,22.676885,0.95,2,quantile,EpiAutoGP,2025-08-30,38,wk inc covid hosp
2025-09-20,24.153509,0.95,3,quantile,EpiAutoGP,2025-08-30,38,wk inc covid hosp
2025-08-30,20.332231,0.975,0,quantile,EpiAutoGP,2025-08-30,38,wk inc covid hosp
2025-09-06,23.366651,0.975,1,quantile,EpiAutoGP,2025-08-30,38,wk inc covid hosp
2025-09-13,26.891345,0.975,2,quantile,EpiAutoGP,2025-08-30,38,wk inc covid hosp
2025-09-20,28.839699,0.975,3,quantile,EpiAutoGP,2025-08-30,38,wk inc covid hosp
2025-08-30,23.231634,0.99,0,quantile,EpiAutoGP,2025-08-30,38,wk inc covid hosp
2025-09-06,28.378986,0.99,1,quantile,EpiAutoGP,2025-08-30,38,wk inc covid hosp
2025-09-13,36.303032,0.99,2,quantile,EpiAutoGP,2025-08-30,38,wk inc covid hosp
2025-09-20,36.696099,0.99,3,quantile,EpiAutoGP,2025-08-30,38,wk inc covid hosp
2025-08-30,10.54027,0.01,0,quantile,EpiAutoGP,2025-08-30,31,wk inc covid hosp
2025-09-06,8.0552913,0.01,1,quantile,EpiAutoGP,2025-08-30,31,wk inc covid hosp
2025-09-13,7.1226659,0.01,2,quantile,EpiAutoGP,2025-08-30,31,wk inc covid hosp
2025-09-20,5.7255382,0.01,3,quantile,EpiAutoGP,2025-08-30,31,wk inc covid hosp
2025-08-30,13.997916,0.025,0,quantile,EpiAutoGP,2025-08-30,31,wk inc covid hosp
2025-09-06,11.318057,0.025,1,quantile,EpiAutoGP,2025-08-30,31,wk inc covid hosp
2025-09-13,10.159016,0.025,2,quantile,EpiAutoGP,2025-08-30,31,wk inc covid hosp
2025-09-20,9.8462391,0.025,3,quantile,EpiAutoGP,2025-08-30,31,wk inc covid hosp
2025-08-30,17.170747,0.05,0,quantile,EpiAutoGP,2025-08-30,31,wk inc covid hosp
2025-09-06,14.467149,0.05,1,quantile,EpiAutoGP,2025-08-30,31,wk inc covid hosp
2025-09-13,13.474112,0.05,2,quantile,EpiAutoGP,2025-08-30,31,wk inc covid hosp
2025-09-20,12.993496,0.05,3,quantile,EpiAutoGP,2025-08-30,31,wk inc covid hosp
2025-08-30,20.57473,0.1,0,quantile,EpiAutoGP,2025-08-30,31,wk inc covid hosp
2025-09-06,19.507449,0.1,1,quantile,EpiAutoGP,2025-08-30,31,wk inc covid hosp
2025-09-13,18.391131,0.1,2,quantile,EpiAutoGP,2025-08-30,31,wk inc covid hosp
2025-09-20,18.103853,0.1,3,quantile,EpiAutoGP,2025-08-30,31,wk inc covid hosp
2025-08-30,23.273703,0.15,0,quantile,EpiAutoGP,2025-08-30,31,wk inc covid hosp
2025-09-06,22.953327,0.15,1,quantile,EpiAutoGP,2025-08-30,31,wk inc covid hosp
2025-09-13,23.211497,0.15,2,quantile,EpiAutoGP,2025-08-30,31,wk inc covid hosp
2025-09-20,22.55351,0.15,3,quantile,EpiAutoGP,2025-08-30,31,wk inc covid hosp
2025-08-30,26.212495,0.2,0,quantile,EpiAutoGP,2025-08-30,31,wk inc covid hosp
2025-09-06,26.017592,0.2,1,quantile,EpiAutoGP,2025-08-30,31,wk inc covid hosp
2025-09-13,26.534672,0.2,2,quantile,EpiAutoGP,2025-08-30,31,wk inc covid hosp
2025-09-20,26.716599,0.2,3,quantile,EpiAutoGP,2025-08-30,31,wk inc covid hosp
2025-08-30,28.507986,0.25,0,quantile,EpiAutoGP,2025-08-30,31,wk inc covid hosp
2025-09-06,29.491194,0.25,1,quantile,EpiAutoGP,2025-08-30,31,wk inc covid hosp
2025-09-13,30.237483,0.25,2,quantile,EpiAutoGP,2025-08-30,31,wk inc covid hosp
2025-09-20,30.052877,0.25,3,quantile,EpiAutoGP,2025-08-30,31,wk inc covid hosp
2025-08-30,31.330612,0.3,0,quantile,EpiAutoGP,2025-08-30,31,wk inc covid hosp
2025-09-06,32.825202,0.3,1,quantile,EpiAutoGP,2025-08-30,31,wk inc covid hosp
2025-09-13,33.180373,0.3,2,quantile,EpiAutoGP,2025-08-30,31,wk inc covid hosp
2025-09-20,34.3626,0.3,3,quantile,EpiAutoGP,2025-08-30,31,wk inc covid hosp
2025-08-30,33.897174,0.35,0,quantile,EpiAutoGP,2025-08-30,31,wk inc covid hosp
2025-09-06,35.891328,0.35,1,quantile,EpiAutoGP,2025-08-30,31,wk inc covid hosp
2025-09-13,37.156168,0.35,2,quantile,EpiAutoGP,2025-08-30,31,wk inc covid hosp
2025-09-20,38.828243,0.35,3,quantile,EpiAutoGP,2025-08-30,31,wk inc covid hosp
2025-08-30,36.240868,0.4,0,quantile,EpiAutoGP,2025-08-30,31,wk inc covid hosp
2025-09-06,39.197435,0.4,1,quantile,EpiAutoGP,2025-08-30,31,wk inc covid hosp
2025-09-13,40.673957,0.4,2,quantile,EpiAutoGP,2025-08-30,31,wk inc covid hosp
2025-09-20,42.919761,0.4,3,quantile,EpiAutoGP,2025-08-30,31,wk inc covid hosp
2025-08-30,38.956916,0.45,0,quantile,EpiAutoGP,2025-08-30,31,wk inc covid hosp
2025-09-06,42.486145,0.45,1,quantile,EpiAutoGP,2025-08-30,31,wk inc covid hosp
2025-09-13,44.743746,0.45,2,quantile,EpiAutoGP,2025-08-30,31,wk inc covid hosp
2025-09-20,46.884341,0.45,3,quantile,EpiAutoGP,2025-08-30,31,wk inc covid hosp
2025-08-30,41.706201,0.5,0,quantile,EpiAutoGP,2025-08-30,31,wk inc covid hosp
2025-09-06,45.59532,0.5,1,quantile,EpiAutoGP,2025-08-30,31,wk inc covid hosp
2025-09-13,49.621205,0.5,2,quantile,EpiAutoGP,2025-08-30,31,wk inc covid hosp
2025-09-20,51.854925,0.5,3,quantile,EpiAutoGP,2025-08-30,31,wk inc covid hosp
2025-08-30,44.452362,0.55,0,quantile,EpiAutoGP,2025-08-30,31,wk inc covid hosp
2025-09-06,49.361803,0.55,1,quantile,EpiAutoGP,2025-08-30,31,wk inc covid hosp
2025-09-13,54.923974,0.55,2,quantile,EpiAutoGP,2025-08-30,31,wk inc covid hosp
2025-09-20,58.46377,0.55,3,quantile,EpiAutoGP,2025-08-30,31,wk inc covid hosp
2025-08-30,47.598372,0.6,0,quantile,EpiAutoGP,2025-08-30,31,wk inc covid hosp
2025-09-06,53.966484,0.6,1,quantile,EpiAutoGP,2025-08-30,31,wk inc covid hosp
2025-09-13,59.661789,0.6,2,quantile,EpiAutoGP,2025-08-30,31,wk inc covid hosp
2025-09-20,65.779274,0.6,3,quantile,EpiAutoGP,2025-08-30,31,wk inc covid hosp
2025-08-30,50.775742,0.65,0,quantile,EpiAutoGP,2025-08-30,31,wk inc covid hosp
2025-09-06,58.187444,0.65,1,quantile,EpiAutoGP,2025-08-30,31,wk inc covid hosp
2025-09-13,67.043046,0.65,2,quantile,EpiAutoGP,2025-08-30,31,wk inc covid hosp
2025-09-20,73.025535,0.65,3,quantile,EpiAutoGP,2025-08-30,31,wk inc covid hosp
2025-08-30,54.510914,0.7,0,quantile,EpiAutoGP,2025-08-30,31,wk inc covid hosp
2025-09-06,63.189606,0.7,1,quantile,EpiAutoGP,2025-08-30,31,wk inc covid hosp
2025-09-13,73.840075,0.7,2,quantile,EpiAutoGP,2025-08-30,31,wk inc covid hosp
2025-09-20,82.57464,0.7,3,quantile,EpiAutoGP,2025-08-30,31,wk inc covid hosp
2025-08-30,58.598857,0.75,0,quantile,EpiAutoGP,2025-08-30,31,wk inc covid hosp
2025-09-06,69.573401,0.75,1,quantile,EpiAutoGP,2025-08-30,31,wk inc covid hosp
2025-09-13,83.161945,0.75,2,quantile,EpiAutoGP,2025-08-30,31,wk inc covid hosp
2025-09-20,93.990586,0.75,3,quantile,EpiAutoGP,2025-08-30,31,wk inc covid hosp
2025-08-30,64.334294,0.8,0,quantile,EpiAutoGP,2025-08-30,31,wk inc covid hosp
2025-09-06,77.127792,0.8,1,quantile,EpiAutoGP,2025-08-30,31,wk inc covid hosp
2025-09-13,93.798078,0.8,2,quantile,EpiAutoGP,2025-08-30,31,wk inc covid hosp
2025-09-20,106.45004,0.8,3,quantile,EpiAutoGP,2025-08-30,31,wk inc covid hosp
2025-08-30,71.014489,0.85,0,quantile,EpiAutoGP,2025-08-30,31,wk inc covid hosp
2025-09-06,86.702111,0.85,1,quantile,EpiAutoGP,2025-08-30,31,wk inc covid hosp
2025-09-13,107.06242,0.85,2,quantile,EpiAutoGP,2025-08-30,31,wk inc covid hosp
2025-09-20,124.01315,0.85,3,quantile,EpiAutoGP,2025-08-30,31,wk inc covid hosp
2025-08-30,81.11468,0.9,0,quantile,EpiAutoGP,2025-08-30,31,wk inc covid hosp
2025-09-06,98.620809,0.9,1,quantile,EpiAutoGP,2025-08-30,31,wk inc covid hosp
2025-09-13,126.78265,0.9,2,quantile,EpiAutoGP,2025-08-30,31,wk inc covid hosp
2025-09-20,150.83496,0.9,3,quantile,EpiAutoGP,2025-08-30,31,wk inc covid hosp
2025-08-30,99.599101,0.95,0,quantile,EpiAutoGP,2025-08-30,31,wk inc covid hosp
2025-09-06,123.59201,0.95,1,quantile,EpiAutoGP,2025-08-30,31,wk inc covid hosp
2025-09-13,165.17003,0.95,2,quantile,EpiAutoGP,2025-08-30,31,wk inc covid hosp
2025-09-20,208.4876,0.95,3,quantile,EpiAutoGP,2025-08-30,31,wk inc covid hosp
2025-08-30,121.43433,0.975,0,quantile,EpiAutoGP,2025-08-30,31,wk inc covid hosp
2025-09-06,152.3641,0.975,1,quantile,EpiAutoGP,2025-08-30,31,wk inc covid hosp
2025-09-13,208.18522,0.975,2,quantile,EpiAutoGP,2025-08-30,31,wk inc covid hosp
2025-09-20,267.46579,0.975,3,quantile,EpiAutoGP,2025-08-30,31,wk inc covid hosp
2025-08-30,148.47869,0.99,0,quantile,EpiAutoGP,2025-08-30,31,wk inc covid hosp
2025-09-06,198.38813,0.99,1,quantile,EpiAutoGP,2025-08-30,31,wk inc covid hosp
2025-09-13,323.6483,0.99,2,quantile,EpiAutoGP,2025-08-30,31,wk inc covid hosp
2025-09-20,399.71934,0.99,3,quantile,EpiAutoGP,2025-08-30,31,wk inc covid hosp
2025-08-30,2.9793289,0.01,0,quantile,EpiAutoGP,2025-08-30,33,wk inc covid hosp
2025-09-06,3.1166025,0.01,1,quantile,EpiAutoGP,2025-08-30,33,wk inc covid hosp
2025-09-13,2.4702844,0.01,2,quantile,EpiAutoGP,2025-08-30,33,wk inc covid hosp
2025-09-20,2.3106425,0.01,3,quantile,EpiAutoGP,2025-08-30,33,wk inc covid hosp
2025-08-30,5.530952,0.025,0,quantile,EpiAutoGP,2025-08-30,33,wk inc covid hosp
2025-09-06,4.9916975,0.025,1,quantile,EpiAutoGP,2025-08-30,33,wk inc covid hosp
2025-09-13,4.6467767,0.025,2,quantile,EpiAutoGP,2025-08-30,33,wk inc covid hosp
2025-09-20,3.8478576,0.025,3,quantile,EpiAutoGP,2025-08-30,33,wk inc covid hosp
2025-08-30,7.5536282,0.05,0,quantile,EpiAutoGP,2025-08-30,33,wk inc covid hosp
2025-09-06,6.646916,0.05,1,quantile,EpiAutoGP,2025-08-30,33,wk inc covid hosp
2025-09-13,5.9399244,0.05,2,quantile,EpiAutoGP,2025-08-30,33,wk inc covid hosp
2025-09-20,5.4168416,0.05,3,quantile,EpiAutoGP,2025-08-30,33,wk inc covid hosp
2025-08-30,9.0067011,0.1,0,quantile,EpiAutoGP,2025-08-30,33,wk inc covid hosp
2025-09-06,8.4005572,0.1,1,quantile,EpiAutoGP,2025-08-30,33,wk inc covid hosp
2025-09-13,7.7011554,0.1,2,quantile,EpiAutoGP,2025-08-30,33,wk inc covid hosp
2025-09-20,7.159587,0.1,3,quantile,EpiAutoGP,2025-08-30,33,wk inc covid hosp
2025-08-30,10.150368,0.15,0,quantile,EpiAutoGP,2025-08-30,33,wk inc covid hosp
2025-09-06,9.9242421,0.15,1,quantile,EpiAutoGP,2025-08-30,33,wk inc covid hosp
2025-09-13,9.1799515,0.15,2,quantile,EpiAutoGP,2025-08-30,33,wk inc covid hosp
2025-09-20,9.0811867,0.15,3,quantile,EpiAutoGP,2025-08-30,33,wk inc covid hosp
2025-08-30,11.183468,0.2,0,quantile,EpiAutoGP,2025-08-30,33,wk inc covid hosp
2025-09-06,11.095696,0.2,1,quantile,EpiAutoGP,2025-08-30,33,wk inc covid hosp
2025-09-13,10.568874,0.2,2,quantile,EpiAutoGP,2025-08-30,33,wk inc covid hosp
2025-09-20,10.594129,0.2,3,quantile,EpiAutoGP,2025-08-30,33,wk inc covid hosp
2025-08-30,12.190796,0.25,0,quantile,EpiAutoGP,2025-08-30,33,wk inc covid hosp
2025-09-06,12.048537,0.25,1,quantile,EpiAutoGP,2025-08-30,33,wk inc covid hosp
2025-09-13,11.914011,0.25,2,quantile,EpiAutoGP,2025-08-30,33,wk inc covid hosp
2025-09-20,11.921307,0.25,3,quantile,EpiAutoGP,2025-08-30,33,wk inc covid hosp
2025-08-30,13.247076,0.3,0,quantile,EpiAutoGP,2025-08-30,33,wk inc covid hosp
2025-09-06,13.141582,0.3,1,quantile,EpiAutoGP,2025-08-30,33,wk inc covid hosp
2025-09-13,13.250981,0.3,2,quantile,EpiAutoGP,2025-08-30,33,wk inc covid hosp
2025-09-20,13.418554,0.3,3,quantile,EpiAutoGP,2025-08-30,33,wk inc covid hosp
2025-08-30,14.12906,0.35,0,quantile,EpiAutoGP,2025-08-30,33,wk inc covid hosp
2025-09-06,14.095238,0.35,1,quantile,EpiAutoGP,2025-08-30,33,wk inc covid hosp
2025-09-13,14.505256,0.35,2,quantile,EpiAutoGP,2025-08-30,33,wk inc covid hosp
2025-09-20,15.348747,0.35,3,quantile,EpiAutoGP,2025-08-30,33,wk inc covid hosp
2025-08-30,15.039122,0.4,0,quantile,EpiAutoGP,2025-08-30,33,wk inc covid hosp
2025-09-06,15.394732,0.4,1,quantile,EpiAutoGP,2025-08-30,33,wk inc covid hosp
2025-09-13,16.035686,0.4,2,quantile,EpiAutoGP,2025-08-30,33,wk inc covid hosp
2025-09-20,16.822535,0.4,3,quantile,EpiAutoGP,2025-08-30,33,wk inc covid hosp
2025-08-30,16.215825,0.45,0,quantile,EpiAutoGP,2025-08-30,33,wk inc covid hosp
2025-09-06,16.725479,0.45,1,quantile,EpiAutoGP,2025-08-30,33,wk inc covid hosp
2025-09-13,17.484142,0.45,2,quantile,EpiAutoGP,2025-08-30,33,wk inc covid hosp
2025-09-20,18.355821,0.45,3,quantile,EpiAutoGP,2025-08-30,33,wk inc covid hosp
2025-08-30,17.069089,0.5,0,quantile,EpiAutoGP,2025-08-30,33,wk inc covid hosp
2025-09-06,18.268485,0.5,1,quantile,EpiAutoGP,2025-08-30,33,wk inc covid hosp
2025-09-13,19.109995,0.5,2,quantile,EpiAutoGP,2025-08-30,33,wk inc covid hosp
2025-09-20,20.086582,0.5,3,quantile,EpiAutoGP,2025-08-30,33,wk inc covid hosp
2025-08-30,18.092248,0.55,0,quantile,EpiAutoGP,2025-08-30,33,wk inc covid hosp
2025-09-06,20.047868,0.55,1,quantile,EpiAutoGP,2025-08-30,33,wk inc covid hosp
2025-09-13,20.870415,0.55,2,quantile,EpiAutoGP,2025-08-30,33,wk inc covid hosp
2025-09-20,22.339551,0.55,3,quantile,EpiAutoGP,2025-08-30,33,wk inc covid hosp
2025-08-30,19.336324,0.6,0,quantile,EpiAutoGP,2025-08-30,33,wk inc covid hosp
2025-09-06,21.71273,0.6,1,quantile,EpiAutoGP,2025-08-30,33,wk inc covid hosp
2025-09-13,22.844545,0.6,2,quantile,EpiAutoGP,2025-08-30,33,wk inc covid hosp
2025-09-20,24.167251,0.6,3,quantile,EpiAutoGP,2025-08-30,33,wk inc covid hosp
2025-08-30,20.63751,0.65,0,quantile,EpiAutoGP,2025-08-30,33,wk inc covid hosp
2025-09-06,23.523745,0.65,1,quantile,EpiAutoGP,2025-08-30,33,wk inc covid hosp
2025-09-13,24.96109,0.65,2,quantile,EpiAutoGP,2025-08-30,33,wk inc covid hosp
2025-09-20,26.484981,0.65,3,quantile,EpiAutoGP,2025-08-30,33,wk inc covid hosp
2025-08-30,22.231731,0.7,0,quantile,EpiAutoGP,2025-08-30,33,wk inc covid hosp
2025-09-06,25.492884,0.7,1,quantile,EpiAutoGP,2025-08-30,33,wk inc covid hosp
2025-09-13,27.508389,0.7,2,quantile,EpiAutoGP,2025-08-30,33,wk inc covid hosp
2025-09-20,30.050325,0.7,3,quantile,EpiAutoGP,2025-08-30,33,wk inc covid hosp
2025-08-30,24.058491,0.75,0,quantile,EpiAutoGP,2025-08-30,33,wk inc covid hosp
2025-09-06,27.526412,0.75,1,quantile,EpiAutoGP,2025-08-30,33,wk inc covid hosp
2025-09-13,30.634796,0.75,2,quantile,EpiAutoGP,2025-08-30,33,wk inc covid hosp
2025-09-20,34.446372,0.75,3,quantile,EpiAutoGP,2025-08-30,33,wk inc covid hosp
2025-08-30,26.326089,0.8,0,quantile,EpiAutoGP,2025-08-30,33,wk inc covid hosp
2025-09-06,30.122105,0.8,1,quantile,EpiAutoGP,2025-08-30,33,wk inc covid hosp
2025-09-13,34.367846,0.8,2,quantile,EpiAutoGP,2025-08-30,33,wk inc covid hosp
2025-09-20,39.028177,0.8,3,quantile,EpiAutoGP,2025-08-30,33,wk inc covid hosp
2025-08-30,29.244356,0.85,0,quantile,EpiAutoGP,2025-08-30,33,wk inc covid hosp
2025-09-06,33.839277,0.85,1,quantile,EpiAutoGP,2025-08-30,33,wk inc covid hosp
2025-09-13,39.514643,0.85,2,quantile,EpiAutoGP,2025-08-30,33,wk inc covid hosp
2025-09-20,46.219406,0.85,3,quantile,EpiAutoGP,2025-08-30,33,wk inc covid hosp
2025-08-30,33.329605,0.9,0,quantile,EpiAutoGP,2025-08-30,33,wk inc covid hosp
2025-09-06,39.634416,0.9,1,quantile,EpiAutoGP,2025-08-30,33,wk inc covid hosp
2025-09-13,46.827108,0.9,2,quantile,EpiAutoGP,2025-08-30,33,wk inc covid hosp
2025-09-20,56.704251,0.9,3,quantile,EpiAutoGP,2025-08-30,33,wk inc covid hosp
2025-08-30,42.625948,0.95,0,quantile,EpiAutoGP,2025-08-30,33,wk inc covid hosp
2025-09-06,52.839612,0.95,1,quantile,EpiAutoGP,2025-08-30,33,wk inc covid hosp
2025-09-13,63.195799,0.95,2,quantile,EpiAutoGP,2025-08-30,33,wk inc covid hosp
2025-09-20,74.201135,0.95,3,quantile,EpiAutoGP,2025-08-30,33,wk inc covid hosp
2025-08-30,53.838172,0.975,0,quantile,EpiAutoGP,2025-08-30,33,wk inc covid hosp
2025-09-06,70.510989,0.975,1,quantile,EpiAutoGP,2025-08-30,33,wk inc covid hosp
2025-09-13,82.131268,0.975,2,quantile,EpiAutoGP,2025-08-30,33,wk inc covid hosp
2025-09-20,107.42158,0.975,3,quantile,EpiAutoGP,2025-08-30,33,wk inc covid hosp
2025-08-30,244.75157,0.99,0,quantile,EpiAutoGP,2025-08-30,33,wk inc covid hosp
2025-09-06,173.96762,0.99,1,quantile,EpiAutoGP,2025-08-30,33,wk inc covid hosp
2025-09-13,153.71204,0.99,2,quantile,EpiAutoGP,2025-08-30,33,wk inc covid hosp
2025-09-20,215.17355,0.99,3,quantile,EpiAutoGP,2025-08-30,33,wk inc covid hosp
2025-08-30,29.950265,0.01,0,quantile,EpiAutoGP,2025-08-30,34,wk inc covid hosp
2025-09-06,14.729621,0.01,1,quantile,EpiAutoGP,2025-08-30,34,wk inc covid hosp
2025-09-13,6.8905803,0.01,2,quantile,EpiAutoGP,2025-08-30,34,wk inc covid hosp
2025-09-20,3.0794733,0.01,3,quantile,EpiAutoGP,2025-08-30,34,wk inc covid hosp
2025-08-30,41.014434,0.025,0,quantile,EpiAutoGP,2025-08-30,34,wk inc covid hosp
2025-09-06,22.76537,0.025,1,quantile,EpiAutoGP,2025-08-30,34,wk inc covid hosp
2025-09-13,13.623755,0.025,2,quantile,EpiAutoGP,2025-08-30,34,wk inc covid hosp
2025-09-20,7.1989017,0.025,3,quantile,EpiAutoGP,2025-08-30,34,wk inc covid hosp
2025-08-30,55.810692,0.05,0,quantile,EpiAutoGP,2025-08-30,34,wk inc covid hosp
2025-09-06,34.700741,0.05,1,quantile,EpiAutoGP,2025-08-30,34,wk inc covid hosp
2025-09-13,20.697415,0.05,2,quantile,EpiAutoGP,2025-08-30,34,wk inc covid hosp
2025-09-20,14.198266,0.05,3,quantile,EpiAutoGP,2025-08-30,34,wk inc covid hosp
2025-08-30,76.39802,0.1,0,quantile,EpiAutoGP,2025-08-30,34,wk inc covid hosp
2025-09-06,55.72975,0.1,1,quantile,EpiAutoGP,2025-08-30,34,wk inc covid hosp
2025-09-13,39.479259,0.1,2,quantile,EpiAutoGP,2025-08-30,34,wk inc covid hosp
2025-09-20,29.242946,0.1,3,quantile,EpiAutoGP,2025-08-30,34,wk inc covid hosp
2025-08-30,96.788873,0.15,0,quantile,EpiAutoGP,2025-08-30,34,wk inc covid hosp
2025-09-06,76.920038,0.15,1,quantile,EpiAutoGP,2025-08-30,34,wk inc covid hosp
2025-09-13,57.85425,0.15,2,quantile,EpiAutoGP,2025-08-30,34,wk inc covid hosp
2025-09-20,46.049608,0.15,3,quantile,EpiAutoGP,2025-08-30,34,wk inc covid hosp
2025-08-30,116.27056,0.2,0,quantile,EpiAutoGP,2025-08-30,34,wk inc covid hosp
2025-09-06,98.546056,0.2,1,quantile,EpiAutoGP,2025-08-30,34,wk inc covid hosp
2025-09-13,80.934145,0.2,2,quantile,EpiAutoGP,2025-08-30,34,wk inc covid hosp
2025-09-20,64.785191,0.2,3,quantile,EpiAutoGP,2025-08-30,34,wk inc covid hosp
2025-08-30,134.60075,0.25,0,quantile,EpiAutoGP,2025-08-30,34,wk inc covid hosp
2025-09-06,119.14965,0.25,1,quantile,EpiAutoGP,2025-08-30,34,wk inc covid hosp
2025-09-13,104.03958,0.25,2,quantile,EpiAutoGP,2025-08-30,34,wk inc covid hosp
2025-09-20,94.859184,0.25,3,quantile,EpiAutoGP,2025-08-30,34,wk inc covid hosp
2025-08-30,152.66513,0.3,0,quantile,EpiAutoGP,2025-08-30,34,wk inc covid hosp
2025-09-06,140.00596,0.3,1,quantile,EpiAutoGP,2025-08-30,34,wk inc covid hosp
2025-09-13,132.27946,0.3,2,quantile,EpiAutoGP,2025-08-30,34,wk inc covid hosp
2025-09-20,125.21622,0.3,3,quantile,EpiAutoGP,2025-08-30,34,wk inc covid hosp
2025-08-30,175.86447,0.35,0,quantile,EpiAutoGP,2025-08-30,34,wk inc covid hosp
2025-09-06,165.92256,0.35,1,quantile,EpiAutoGP,2025-08-30,34,wk inc covid hosp
2025-09-13,167.53224,0.35,2,quantile,EpiAutoGP,2025-08-30,34,wk inc covid hosp
2025-09-20,156.59681,0.35,3,quantile,EpiAutoGP,2025-08-30,34,wk inc covid hosp
2025-08-30,196.7448,0.4,0,quantile,EpiAutoGP,2025-08-30,34,wk inc covid hosp
2025-09-06,198.75672,0.4,1,quantile,EpiAutoGP,2025-08-30,34,wk inc covid hosp
2025-09-13,204.73604,0.4,2,quantile,EpiAutoGP,2025-08-30,34,wk inc covid hosp
2025-09-20,195.36408,0.4,3,quantile,EpiAutoGP,2025-08-30,34,wk inc covid hosp
2025-08-30,218.94927,0.45,0,quantile,EpiAutoGP,2025-08-30,34,wk inc covid hosp
2025-09-06,226.67039,0.45,1,quantile,EpiAutoGP,2025-08-30,34,wk inc covid hosp
2025-09-13,238.08021,0.45,2,quantile,EpiAutoGP,2025-08-30,34,wk inc covid hosp
2025-09-20,252.00721,0.45,3,quantile,EpiAutoGP,2025-08-30,34,wk inc covid hosp
2025-08-30,245.7753,0.5,0,quantile,EpiAutoGP,2025-08-30,34,wk inc covid hosp
2025-09-06,264.00597,0.5,1,quantile,EpiAutoGP,2025-08-30,34,wk inc covid hosp
2025-09-13,289.88272,0.5,2,quantile,EpiAutoGP,2025-08-30,34,wk inc covid hosp
2025-09-20,306.01994,0.5,3,quantile,EpiAutoGP,2025-08-30,34,wk inc covid hosp
2025-08-30,269.49764,0.55,0,quantile,EpiAutoGP,2025-08-30,34,wk inc covid hosp
2025-09-06,304.59304,0.55,1,quantile,EpiAutoGP,2025-08-30,34,wk inc covid hosp
2025-09-13,337.08343,0.55,2,quantile,EpiAutoGP,2025-08-30,34,wk inc covid hosp
2025-09-20,377.35479,0.55,3,quantile,EpiAutoGP,2025-08-30,34,wk inc covid hosp
2025-08-30,300.22469,0.6,0,quantile,EpiAutoGP,2025-08-30,34,wk inc covid hosp
2025-09-06,355.51641,0.6,1,quantile,EpiAutoGP,2025-08-30,34,wk inc covid hosp
2025-09-13,407.17335,0.6,2,quantile,EpiAutoGP,2025-08-30,34,wk inc covid hosp
2025-09-20,447.91387,0.6,3,quantile,EpiAutoGP,2025-08-30,34,wk inc covid hosp
2025-08-30,331.96276,0.65,0,quantile,EpiAutoGP,2025-08-30,34,wk inc covid hosp
2025-09-06,405.09709,0.65,1,quantile,EpiAutoGP,2025-08-30,34,wk inc covid hosp
2025-09-13,494.65954,0.65,2,quantile,EpiAutoGP,2025-08-30,34,wk inc covid hosp
2025-09-20,553.32576,0.65,3,quantile,EpiAutoGP,2025-08-30,34,wk inc covid hosp
2025-08-30,376.94727,0.7,0,quantile,EpiAutoGP,2025-08-30,34,wk inc covid hosp
2025-09-06,483.08696,0.7,1,quantile,EpiAutoGP,2025-08-30,34,wk inc covid hosp
2025-09-13,592.46339,0.7,2,quantile,EpiAutoGP,2025-08-30,34,wk inc covid hosp
2025-09-20,670.57235,0.7,3,quantile,EpiAutoGP,2025-08-30,34,wk inc covid hosp
2025-08-30,425.09168,0.75,0,quantile,EpiAutoGP,2025-08-30,34,wk inc covid hosp
2025-09-06,568.25723,0.75,1,quantile,EpiAutoGP,2025-08-30,34,wk inc covid hosp
2025-09-13,715.38682,0.75,2,quantile,EpiAutoGP,2025-08-30,34,wk inc covid hosp
2025-09-20,874.43628,0.75,3,quantile,EpiAutoGP,2025-08-30,34,wk inc covid hosp
2025-08-30,487.06145,0.8,0,quantile,EpiAutoGP,2025-08-30,34,wk inc covid hosp
2025-09-06,700.81676,0.8,1,quantile,EpiAutoGP,2025-08-30,34,wk inc covid hosp
2025-09-13,913.50713,0.8,2,quantile,EpiAutoGP,2025-08-30,34,wk inc covid hosp
2025-09-20,1154.117,0.8,3,quantile,EpiAutoGP,2025-08-30,34,wk inc covid hosp
2025-08-30,582.60537,0.85,0,quantile,EpiAutoGP,2025-08-30,34,wk inc covid hosp
2025-09-06,892.23395,0.85,1,quantile,EpiAutoGP,2025-08-30,34,wk inc covid hosp
2025-09-13,1238.8668,0.85,2,quantile,EpiAutoGP,2025-08-30,34,wk inc covid hosp
2025-09-20,1744.1228,0.85,3,quantile,EpiAutoGP,2025-08-30,34,wk inc covid hosp
2025-08-30,717.32733,0.9,0,quantile,EpiAutoGP,2025-08-30,34,wk inc covid hosp
2025-09-06,1221.6458,0.9,1,quantile,EpiAutoGP,2025-08-30,34,wk inc covid hosp
2025-09-13,1899.0638,0.9,2,quantile,EpiAutoGP,2025-08-30,34,wk inc covid hosp
2025-09-20,2799.6087,0.9,3,quantile,EpiAutoGP,2025-08-30,34,wk inc covid hosp
2025-08-30,969.81974,0.95,0,quantile,EpiAutoGP,2025-08-30,34,wk inc covid hosp
2025-09-06,1780.8222,0.95,1,quantile,EpiAutoGP,2025-08-30,34,wk inc covid hosp
