geo_value,forecast_date,reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
ok,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,40,quantile,0.65,369.60091503083646
ok,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,40,quantile,0.7,392.610055699384
ok,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,40,quantile,0.75,417.47379092236775
ok,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,40,quantile,0.8,448.693180283669
ok,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,40,quantile,0.85,471.74241296044187
ok,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,40,quantile,0.9,491.9227902461424
ok,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,40,quantile,0.95,510.2764169493781
ok,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,40,quantile,0.975,525.645992580959
ok,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,40,quantile,0.99,543.0038650813251
or,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,41,quantile,0.01,18.793828876291585
or,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,41,quantile,0.025,27.733075416693453
or,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,41,quantile,0.05,40.111610063051536
or,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,41,quantile,0.1,54.75749660319982
or,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,41,quantile,0.15,59.877574051766196
or,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,41,quantile,0.2,63.19921515192338
or,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,41,quantile,0.25,69.83519607945459
or,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,41,quantile,0.3,70.43152597488279
or,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,41,quantile,0.35,71.57169341495538
or,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,41,quantile,0.4,72.3459039280448
or,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,41,quantile,0.45,73.09222256157506
or,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,41,quantile,0.5,74.89941559261612
or,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,41,quantile,0.55,78.24573298288063
or,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,41,quantile,0.6,80.90977623921889
or,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,41,quantile,0.65,84.30261318845896
or,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,41,quantile,0.7,89.1312360192108
or,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,41,quantile,0.75,94.65893228511926
or,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,41,quantile,0.8,105.62516903889184
or,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,41,quantile,0.85,118.84741794480354
or,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,41,quantile,0.9,145.7304373894001
or,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,41,quantile,0.95,202.91678318772983
or,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,41,quantile,0.975,272.0802203839999
or,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,41,quantile,0.99,364.77247251940656
or,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,41,quantile,0.01,15.09461952404959
or,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,41,quantile,0.025,18.97825193430169
or,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,41,quantile,0.05,29.748573245162884
or,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,41,quantile,0.1,52.4494346745563
or,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,41,quantile,0.15,63.305506780750825
or,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,41,quantile,0.2,69.20413519823295
or,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,41,quantile,0.25,86.9571488207586
or,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,41,quantile,0.3,88.86973117268363
or,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,41,quantile,0.35,91.13435109397173
or,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,41,quantile,0.4,93.78082079980396
or,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,41,quantile,0.45,94.7442890018632
or,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,41,quantile,0.5,95.54146769641906
or,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,41,quantile,0.55,96.28761390962748
or,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,41,quantile,0.6,105.39325670136407
or,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,41,quantile,0.65,118.36396196784797
or,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,41,quantile,0.7,135.89760689938805
or,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,41,quantile,0.75,163.0455573988294
or,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,41,quantile,0.8,189.54214824302812
or,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,41,quantile,0.85,225.21735471306488
or,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,41,quantile,0.9,286.3561011461329
or,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,41,quantile,0.95,359.77637316857283
or,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,41,quantile,0.975,407.672475838155
or,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,41,quantile,0.99,450.0153583786589
or,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,41,quantile,0.01,14.605859755051792
or,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,41,quantile,0.025,17.693587476542312
or,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,41,quantile,0.05,27.469465499884503
or,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,41,quantile,0.1,52.38375131115346
or,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,41,quantile,0.15,65.58152949329076
or,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,41,quantile,0.2,73.82227417355165
or,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,41,quantile,0.25,102.1067080937375
or,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,41,quantile,0.3,107.90091879307343
or,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,41,quantile,0.35,114.4037264213219
or,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,41,quantile,0.4,118.56057636487802
or,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,41,quantile,0.45,119.13882713069125
or,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,41,quantile,0.5,120.88431948587652
or,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,41,quantile,0.55,121.1099873027943
or,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,41,quantile,0.6,139.83578742692143
or,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,41,quantile,0.65,168.86525762742684
or,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,41,quantile,0.7,198.8054264812959
or,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,41,quantile,0.75,226.75542989429962
or,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,41,quantile,0.8,257.2825365842888
or,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,41,quantile,0.85,295.0697399817458
or,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,41,quantile,0.9,356.69317660282013
or,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,41,quantile,0.95,411.41957167499595
or,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,41,quantile,0.975,441.9678876197516
or,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,41,quantile,0.99,467.8308595901636
or,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,41,quantile,0.01,14.394884169151547
or,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,41,quantile,0.025,16.6334077593636
or,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,41,quantile,0.05,23.55636109655023
or,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,41,quantile,0.1,48.506896413513154
or,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,41,quantile,0.15,62.937547192828944
or,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,41,quantile,0.2,72.51669063814194
or,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,41,quantile,0.25,109.52796616989266
or,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,41,quantile,0.3,122.95660766679036
or,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,41,quantile,0.35,134.76405031738807
or,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,41,quantile,0.4,144.74880274876455
or,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,41,quantile,0.45,149.46204177913816
or,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,41,quantile,0.5,151.49015472652385
or,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,41,quantile,0.55,153.69011218009123
or,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,41,quantile,0.6,194.64035250655786
or,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,41,quantile,0.65,229.57548442126875
or,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,41,quantile,0.7,259.4016426548626
or,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,41,quantile,0.75,285.9796812653304
or,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,41,quantile,0.8,312.96234129696916
or,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,41,quantile,0.85,348.9953267198817
or,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,41,quantile,0.9,402.33819126175257
or,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,41,quantile,0.95,434.4689760931091
or,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,41,quantile,0.975,456.89466535245697
or,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,41,quantile,0.99,477.1507587160248
or,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,41,quantile,0.01,14.27146004119794
or,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,41,quantile,0.025,16.183678250932132
or,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,41,quantile,0.05,19.574343148206065
or,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,41,quantile,0.1,42.0638675972197
or,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,41,quantile,0.15,57.550732688120945
or,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,41,quantile,0.2,68.59150733234297
or,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,41,quantile,0.25,78.58946806825604
or,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,41,quantile,0.3,151.57194944595028
or,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,41,quantile,0.35,168.53908482268764
or,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,41,quantile,0.4,182.40853614545796
or,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,41,quantile,0.45,190.01849192332253
or,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,41,quantile,0.5,190.20120085570795
or,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,41,quantile,0.55,211.27983785214545
or,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,41,quantile,0.6,262.3755949761703
or,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,41,quantile,0.65,296.31346686768353
or,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,41,quantile,0.7,319.3329471089542
or,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,41,quantile,0.75,338.2785767770854
or,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,41,quantile,0.8,360.333826582197
or,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,41,quantile,0.85,394.46790997882636
or,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,41,quantile,0.9,428.7811412163341
or,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,41,quantile,0.95,449.37893715736595
or,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,41,quantile,0.975,465.6727376998163
or,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,41,quantile,0.99,484.10227248028406
pa,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,42,quantile,0.01,405.78858921826605
pa,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,42,quantile,0.025,663.2655479859951
pa,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,42,quantile,0.05,895.0193449463527
pa,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,42,quantile,0.1,1104.864130671065
pa,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,42,quantile,0.15,1184.9240238292848
pa,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,42,quantile,0.2,1226.9673348932222
pa,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,42,quantile,0.25,1247.7073399528983
pa,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,42,quantile,0.3,1261.3001987238445
pa,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,42,quantile,0.35,1274.6495254454608
pa,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,42,quantile,0.4,1283.0640885227076
pa,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,42,quantile,0.45,1290.6003723761473
pa,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,42,quantile,0.5,1300.012900220561
pa,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,42,quantile,0.55,1306.7587395992175
pa,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,42,quantile,0.6,1310.712996102491
pa,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,42,quantile,0.65,1315.4081352532253
pa,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,42,quantile,0.7,1322.4884059751992
pa,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,42,quantile,0.75,1330.3997768123013
pa,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,42,quantile,0.8,1340.442937414659
pa,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,42,quantile,0.85,1353.9056899328875
pa,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,42,quantile,0.9,1374.3018581825465
pa,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,42,quantile,0.95,1433.204737746718
pa,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,42,quantile,0.975,1502.5774343689175
pa,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,42,quantile,0.99,1599.9519654597725
pa,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,42,quantile,0.01,164.87492100749498
pa,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,42,quantile,0.025,278.3290226931232
pa,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,42,quantile,0.05,488.9506386424917
pa,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,42,quantile,0.1,878.670997319048
pa,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,42,quantile,0.15,1156.0763977621282
pa,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,42,quantile,0.2,1258.3680077260437
pa,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,42,quantile,0.25,1344.8806861620785
pa,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,42,quantile,0.3,1413.6800449865393
pa,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,42,quantile,0.35,1459.1638196560962
pa,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,42,quantile,0.4,1501.6854595225043
pa,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,42,quantile,0.45,1534.676867859924
pa,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,42,quantile,0.5,1547.4829533938052
pa,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,42,quantile,0.55,1550.1990852794002
pa,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,42,quantile,0.6,1550.2747160122724
pa,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,42,quantile,0.65,1550.3131494448744
pa,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,42,quantile,0.7,1553.2093934086445
pa,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,42,quantile,0.75,1553.9421188464237
pa,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,42,quantile,0.8,1554.4832410757335
pa,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,42,quantile,0.85,1558.8110864930381
pa,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,42,quantile,0.9,1583.3678682959019
pa,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,42,quantile,0.95,1625.770088396087
pa,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,42,quantile,0.975,1656.2164444277198
pa,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,42,quantile,0.99,1703.237194536058
pa,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,42,quantile,0.01,124.9159316798335
pa,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,42,quantile,0.025,187.7260159618883
pa,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,42,quantile,0.05,344.48639544080606
pa,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,42,quantile,0.1,726.6358375834988
pa,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,42,quantile,0.15,1075.8674417410357
pa,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,42,quantile,0.2,1221.4443879377798
pa,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,42,quantile,0.25,1365.8997795994605
pa,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,42,quantile,0.3,1462.5993153116788
pa,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,42,quantile,0.35,1570.7671855629424
pa,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,42,quantile,0.4,1656.1619409139273
pa,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,42,quantile,0.45,1665.6835534082882
pa,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,42,quantile,0.5,1684.2761556022983
pa,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,42,quantile,0.55,1686.3306442462106
pa,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,42,quantile,0.6,1689.635279165336
pa,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,42,quantile,0.65,1715.2197211304592
pa,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,42,quantile,0.7,1727.349454920766
pa,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,42,quantile,0.75,1731.253601835203
pa,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,42,quantile,0.8,1734.3313121231365
pa,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,42,quantile,0.85,1759.2648612296675
pa,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,42,quantile,0.9,1793.1308352037652
pa,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,42,quantile,0.95,1826.6037719410658
pa,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,42,quantile,0.975,1876.8548613999035
pa,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,42,quantile,0.99,1917.2033464538913
pa,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,42,quantile,0.01,105.78415172443091
pa,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,42,quantile,0.025,139.55598428887538
pa,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,42,quantile,0.05,232.6260150127895
pa,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,42,quantile,0.1,537.1532888588615
pa,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,42,quantile,0.15,884.9659318595621
pa,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,42,quantile,0.2,1104.2243185346165
pa,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,42,quantile,0.25,1255.5087443296286
pa,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,42,quantile,0.3,1389.7573277887584
pa,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,42,quantile,0.35,1545.3418008890078
pa,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,42,quantile,0.4,1675.3893782814268
pa,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,42,quantile,0.45,1687.1817216304937
pa,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,42,quantile,0.5,1687.8322873117706
pa,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,42,quantile,0.55,1696.4555893318357
pa,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,42,quantile,0.6,1696.7612384398058
pa,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,42,quantile,0.65,1746.1709898157
pa,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,42,quantile,0.7,1757.558561481491
pa,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,42,quantile,0.75,1808.1595577594276
pa,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,42,quantile,0.8,1810.7811375723936
pa,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,42,quantile,0.85,1845.3496743999103
pa,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,42,quantile,0.9,1863.5646491693674
pa,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,42,quantile,0.95,1891.5228696526626
pa,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,42,quantile,0.975,1933.07705647845
pa,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,42,quantile,0.99,1957.909963176036
pa,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,42,quantile,0.01,92.71994353458172
pa,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,42,quantile,0.025,106.31720523767041
pa,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,42,quantile,0.05,139.2187176654123
pa,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,42,quantile,0.1,363.81606693111854
pa,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,42,quantile,0.15,628.2242613805832
pa,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,42,quantile,0.2,868.6312357923536
pa,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,42,quantile,0.25,1010.6312477082977
pa,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,42,quantile,0.3,1164.1191199131465
pa,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,42,quantile,0.35,1294.332986259759
pa,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,42,quantile,0.4,1420.1513118676419
pa,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,42,quantile,0.45,1570.7638253828923
pa,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,42,quantile,0.5,1579.7046916462484
pa,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,42,quantile,0.55,1581.4702743830803
pa,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,42,quantile,0.6,1603.520161722034
pa,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,42,quantile,0.65,1615.5766696269873
pa,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,42,quantile,0.7,1628.5823710037077
pa,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,42,quantile,0.75,1667.4421523747399
pa,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,42,quantile,0.8,1719.5893908327537
pa,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,42,quantile,0.85,1749.75865417581
pa,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,42,quantile,0.9,1850.9184793793404
pa,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,42,quantile,0.95,1863.3447480089508
pa,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,42,quantile,0.975,1894.509245790269
pa,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,42,quantile,0.99,1944.9335542654615
pr,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,72,quantile,0.01,2.4181358889665825
pr,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,72,quantile,0.025,2.4415283570370248
pr,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,72,quantile,0.05,2.4745593994538013
pr,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,72,quantile,0.1,5.07445756858975
pr,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,72,quantile,0.15,7.660076784284773
pr,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,72,quantile,0.2,10.648646100212291
pr,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,72,quantile,0.25,14.55590293601649
pr,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,72,quantile,0.3,15.469631188041689
pr,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,72,quantile,0.35,16.8132588566582
pr,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,72,quantile,0.4,17.581271378214293
pr,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,72,quantile,0.45,18.376033729424368
pr,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,72,quantile,0.5,20.108149490612366
pr,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,72,quantile,0.55,22.946056326070487
pr,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,72,quantile,0.6,25.105191290754806
pr,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,72,quantile,0.65,27.688689635398237
pr,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,72,quantile,0.7,31.199054629504452
pr,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,72,quantile,0.75,34.969445957420966
pr,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,72,quantile,0.8,40.44248742178368
pr,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,72,quantile,0.85,50.222691635347665
